Unnamed: 0,date_time,title,excerpt,domain,article_url,entity,pred,raw_output_0,raw_output_1,text,prob
366,2020-02-27 00:00:00,BitBox USA Announces Executive Management Promotions ...,"BitBox USA's newly promoted executive management team -- (L to R) Fred Dirla (CEO), Michael Skurla (CTO) and Luke Dalske (COO). NASHVILLE, Tenn., Feb.",GlobeNewswire,https://www.globenewswire.com/news-release/2020/02/27/1991822/0/en/BitBox-USA-Announces-Executive-Management-Promotions-for-Expanded-Global-Growth.html,Bitbox,0,1.5263540744781494,-1.7338824272155762,"BitBox USA Announces Executive Management Promotions ...BitBox USA's newly promoted executive management team -- (L to R) Fred Dirla (CEO), Michael Skurla (CTO) and Luke Dalske (COO). NASHVILLE, Tenn., Feb.",0.03696078062057495
370,2020-04-27 00:00:00,bitbox micro Compact Eurorack Sampler Module,"Trigger samples using 8 pads on the 2” touch screen, 8 CV/Gate inputs or via MIDI controllers to access the powerful, multi-mode bitbox sample playback engine ...",Sonic State,https://sonicstate.com/news/2020/04/27/compact-eurorack-sampler-module/,Bitbox,0,1.5102825164794922,-1.7225016355514526,"bitbox micro Compact Eurorack Sampler ModuleTrigger samples using 8 pads on the 2” touch screen, 8 CV/Gate inputs or via MIDI controllers to access the powerful, multi-mode bitbox sample playback engine ...",0.03795046731829643
372,2020-06-11 00:00:00,BitBox USA and EdgeMicro Partnership Optimizes Distributed ...,"Integrating the BitBox IoT Platform as the unified solution to monitor and manage distributed infrastructure, enables EdgeMicro's micro data centers' (MDCs) ...",,https://www.globenewswire.com/news-release/2020/06/11/2046871/0/en/BitBox-USA-and-EdgeMicro-Partnership-Optimizes-Distributed-Edge-Infrastructure-Management.html,Bitbox,0,1.5252695083618164,-1.7392807006835938,"BitBox USA and EdgeMicro Partnership Optimizes Distributed ...Integrating the BitBox IoT Platform as the unified solution to monitor and manage distributed infrastructure, enables EdgeMicro's micro data centers' (MDCs) ...",0.036807551980018616
373,2020-06-24 00:00:00,BitBox USA and EdgeMicro Partner on Distributed Edge,global surge in internet connectivity needs during the ongoing COVID-19 Pandemic. Integrating the BitBox IoT Platform as the unified solution to monitor and ...,IoT Evolution World,http://www.iotevolutionworld.com/fog/articles/445789-bitbox-usa-edgemicro-partner-distributed-edge.htm,Bitbox,0,1.5277585983276367,-1.7394130229949951,BitBox USA and EdgeMicro Partner on Distributed Edgeglobal surge in internet connectivity needs during the ongoing COVID-19 Pandemic. Integrating the BitBox IoT Platform as the unified solution to monitor and ...,0.03671472892165184
376,2020-01-10 00:00:00,Bitfinex Market Manipulation Lawsuit Refiled in New York and Joined by Second Case,"A class-action lawsuit against Bitfinex and Tether was refiled in New York on Jan. 8, just one day before a similar filing by another plaintiff. 5026 Total views.",Cointelegraph,https://cointelegraph.com/news/bitfinex-market-manipulation-lawsuit-refiled-in-new-york-and-joined-by-second-case,Bitfinex,0,0.7604814171791077,-0.7926142811775208,"Bitfinex Market Manipulation Lawsuit Refiled in New York and Joined by Second CaseA class-action lawsuit against Bitfinex and Tether was refiled in New York on Jan. 8, just one day before a similar filing by another plaintiff. 5026 Total views.",0.17463959753513336
377,2020-01-10 00:00:00,Suit Alleging Tether and Bitfinex Manipulated Bitcoin Market Has Been Revised - CoinDesk,"10, 16:45 UTC): A previous version of this article contained incomplete information. A statement from Bitfinex general counsel Stuart Hoegner has also been added ...",Coindesk,https://www.coindesk.com/a-lawsuit-alleging-tether-and-bitfinex-manipulated-the-bitcoin-market-has-been-dropped,Bitfinex,0,1.3811290264129639,-1.5567553043365479,"Suit Alleging Tether and Bitfinex Manipulated Bitcoin Market Has Been Revised - CoinDesk10, 16:45 UTC): A previous version of this article contained incomplete information. A statement from Bitfinex general counsel Stuart Hoegner has also been added ...",0.05031227320432663
378,2020-01-11 00:00:00,Lawsuit against Bitcoin exchange Bitfinex and Tether refiled by second case,"The lawsuit against Tether and Bitfinex filed in November 2019 has been revised and filed in a new jurisdiction. A new plaintiff has been added, and the rights of ...",Crypto News Flash,https://www.crypto-news-flash.com/lawsuit-withdrawn-against-bitcoin-exchange-bitfinex-and-tether/,Bitfinex,0,1.1169095039367676,-1.2171027660369873,"Lawsuit against Bitcoin exchange Bitfinex and Tether refiled by second caseThe lawsuit against Tether and Bitfinex filed in November 2019 has been revised and filed in a new jurisdiction. A new plaintiff has been added, and the rights of ...",0.08834496885538101
379,2020-01-12 00:00:00,Bitfinex 'Copycat' Lawsuit Withdrawn and Then Refiled in New ...,"The company, whose close affiliations with both the Bitfinex crypto exchange and stablecoin Tether have continually raised suspicion, now faces at least three ...",Bitcoin News,https://news.bitcoin.com/bitfinex-copycat-lawsuit-withdrawn-and-then-refiled-in-new-district/,Bitfinex,1,-1.61185622215271,1.7316009998321533,"Bitfinex 'Copycat' Lawsuit Withdrawn and Then Refiled in New ...The company, whose close affiliations with both the Bitfinex crypto exchange and stablecoin Tether have continually raised suspicion, now faces at least three ...",0.9658898711204529
387,2020-01-17 00:00:00,Plaintiffs Move to Combine Their Market-Manipulation Lawsuits Against Bitfinex and Tether - CoinDesk,"Plaintiffs in three separate putative class action lawsuits against Bitfinex and Tether have moved to consolidate their cases, according to a Thursday court filing.",Coindesk,https://www.coindesk.com/plaintiffs-combine-their-market-manipulation-lawsuits-against-bitfinex-and-tether,Bitfinex,0,1.4626514911651611,-1.650207281112671,"Plaintiffs Move to Combine Their Market-Manipulation Lawsuits Against Bitfinex and Tether - CoinDeskPlaintiffs in three separate putative class action lawsuits against Bitfinex and Tether have moved to consolidate their cases, according to a Thursday court filing.",0.042579952627420425
390,2020-01-16 00:00:00,"No, It Wasnâ€™t Craig Wright: Bitfinex Moves $1B in Bitcoin for 48 Cents","A giant Bitcoin transaction between two unknown addresses was subsequently claimed by Bitfinex, which was reloading its hot wallet. 10553 Total views.",Cointelegraph,https://cointelegraph.com/news/no-it-wasnt-craig-wright-bitfinex-moves-1b-in-bitcoin-for-48-cents,Bitfinex,1,-1.4004771709442139,1.534071683883667,"No, It Wasnâ€™t Craig Wright: Bitfinex Moves $1B in Bitcoin for 48 CentsA giant Bitcoin transaction between two unknown addresses was subsequently claimed by Bitfinex, which was reloading its hot wallet. 10553 Total views.",0.9495280981063843
401,2020-01-29 00:00:00,Bitfinex ordered to freeze crypto linked to ransomware attack,"A court in the U.K. ordered Bitfinex to seize the tokens following an extortion scam which saw the victim paying $950,000 in BTC through an insurance company.",CoinGeek,https://coingeek.com/bitfinex-ordered-to-freeze-crypto-linked-to-ransomware-attack/,Bitfinex,1,-0.3703615665435791,0.4896361529827118,"Bitfinex ordered to freeze crypto linked to ransomware attackA court in the U.K. ordered Bitfinex to seize the tokens following an extortion scam which saw the victim paying $950,000 in BTC through an insurance company.",0.7026601433753967
410,2020-02-12 00:00:00,South Korean Crypto Exchange APRObit Adopts Bitfinex Joint ...,"APRObit will be the first exchange in South Korea to adopt Bitfinex's joint order book system, which shares the market depth of Bitfinex's BTC, ETH, and USDT ...",BTCMANAGER,https://btcmanager.com/south-korean-crypto-exchange-aprobit-adopts-bitfinex-joint-order-book-system-launching-in-march/,Bitfinex,0,1.5264596939086914,-1.7415986061096191,"South Korean Crypto Exchange APRObit Adopts Bitfinex Joint ...APRObit will be the first exchange in South Korea to adopt Bitfinex's joint order book system, which shares the market depth of Bitfinex's BTC, ETH, and USDT ...",0.03668338432908058
413,2020-02-28 00:00:00,"Bitfinex, OKEx Suffer Fresh DDoS Attacks",Two major digital asset exchange – Bitfinex and OKEx – have experienced Distributed Denial-of-Service (DDoS) attacks recently. OKEx announced the attacks ...,Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/bitfinex-okex-suffer-fresh-ddos-attack/,Bitfinex,1,-2.0430407524108887,2.0640182495117188,"Bitfinex, OKEx Suffer Fresh DDoS AttacksTwo major digital asset exchange – Bitfinex and OKEx – have experienced Distributed Denial-of-Service (DDoS) attacks recently. OKEx announced the attacks ...",0.9838103652000427
414,2020-02-28 00:00:00,Major Crypto Exchanges Bitfinex and OKEx Hit by Service Denial Attacks - CoinDesk,Bitfinex Chief Technology Officer Paulo Ardoino told CoinDesk later that the “attacker tried to concurrently exploit several platform features to increase load in the ...,Coindesk,https://www.coindesk.com/major-crypto-exchanges-bitfinex-and-okex-hit-by-traffic-denial-attacks,Bitfinex,1,-1.8921406269073486,1.9615561962127686,Major Crypto Exchanges Bitfinex and OKEx Hit by Service Denial Attacks - CoinDeskBitfinex Chief Technology Officer Paulo Ardoino told CoinDesk later that the “attacker tried to concurrently exploit several platform features to increase load in the ...,0.9792388677597046
415,2020-02-28 00:00:00,Bitfinex Makes Another $100M Loan Repayment to Tether,"Bitfinex stated that the second repayment was also made entirely in fiat currency, which adds more backing to USDT tokens. Aziz Abdel-Qader | News ( ...",Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/bitfinex-makes-another-100m-loan-repayment-to-tether/,Bitfinex,0,1.5127167701721191,-1.7142558097839355,"Bitfinex Makes Another $100M Loan Repayment to TetherBitfinex stated that the second repayment was also made entirely in fiat currency, which adds more backing to USDT tokens. Aziz Abdel-Qader | News ( ...",0.03816322237253189
417,2020-02-28 00:00:00,"Crypto Tidbits: Bitcoin Plunges Under $9,000, Bitfinex and OKEx DDOS Attacks, Warren Buffett Bashes Cryptocurrency Again","Crypto Tidbits: Bitcoin Plunges Under $9,000, Bitfinex and OKEx DDOS Attacks, Warren Buffett Bashes Cryptocurrency Again. Nick Chong. by Nick Chong · 7 ...",newsBTC,https://www.newsbtc.com/news/bitcoin/crypto-tidbits-bitcoin-crash-9000/,Bitfinex,1,-0.3379523754119873,0.4514700174331665,"Crypto Tidbits: Bitcoin Plunges Under $9,000, Bitfinex and OKEx DDOS Attacks, Warren Buffett Bashes Cryptocurrency AgainCrypto Tidbits: Bitcoin Plunges Under $9,000, Bitfinex and OKEx DDOS Attacks, Warren Buffett Bashes Cryptocurrency Again. Nick Chong. by Nick Chong · 7 ...",0.6877073049545288
419,2020-03-02 00:00:00,Bitfinex Prepares to Go on Crypto Delisting Spree,"Bitfinex crypto exchange has announced it will start an immediate delisting spree this Wednesday, removing pairs with extremely low volumes.",Bitcoinist,https://bitcoinist.com/bitfinex-prepares-to-go-on-crypto-delisting-spree/,Bitfinex,0,1.5176942348480225,-1.7249679565429688,"Bitfinex Prepares to Go on Crypto Delisting SpreeBitfinex crypto exchange has announced it will start an immediate delisting spree this Wednesday, removing pairs with extremely low volumes.",0.03759145736694336
420,2020-02-29 00:00:00,"Bitfinex CTO to Reveal ""The Story of Tether” at CryptoCompare's Summit","At London's CryptoCompare Digital Asset Summit on the 10th of March, Paolo Ardoino, CTO of Bitfinex & Tether, will tell the story of Tether's inception and ...",Cointelegraph,https://cointelegraph.com/press-releases/bitfinex-cto-to-reveal-the-story-of-tether-at-cryptocompares-summit,Bitfinex,0,1.5252814292907715,-1.734825849533081,"Bitfinex CTO to Reveal ""The Story of Tether” at CryptoCompare's SummitAt London's CryptoCompare Digital Asset Summit on the 10th of March, Paolo Ardoino, CTO of Bitfinex & Tether, will tell the story of Tether's inception and ...",0.03696538507938385
423,2020-03-03 00:00:00,"DDoS Attacks on OKEx and Bitfinex Were Sophisticated, Possibly Related","Over the last few weeks, a number of cryptocurrency exchanges — namely, OKEx, Bitfinex, Digitex and Coinhako — have experienced security breaches.",Cointelegraph,https://cointelegraph.com/news/ddos-attacks-on-okex-and-bitfinex-were-sophisticated-possibly-related,Bitfinex,1,-1.994532585144043,2.0331034660339355,"DDoS Attacks on OKEx and Bitfinex Were Sophisticated, Possibly RelatedOver the last few weeks, a number of cryptocurrency exchanges — namely, OKEx, Bitfinex, Digitex and Coinhako — have experienced security breaches.",0.9824953675270081
424,2020-03-08 00:00:00,Bitcoin Faces “Gatling Gun” of Massive $100k Sell Orders on Bitfinex,"... unrelenting selling pressure from traders on Bitfinex. Hsaka, a prominent cryptocurrency analyst on Twitter, spoke about this selling pressure in a recent tweet, ...",newsBTC,https://www.newsbtc.com/2020/03/08/bitcoin-faces-gatling-gun-of-massive-100k-sell-orders-on-bitfinex/,Bitfinex,0,0.15002486109733582,-0.13225381076335907,"Bitcoin Faces “Gatling Gun” of Massive $100k Sell Orders on Bitfinex... unrelenting selling pressure from traders on Bitfinex. Hsaka, a prominent cryptocurrency analyst on Twitter, spoke about this selling pressure in a recent tweet, ...",0.42989516258239746
428,2020-03-16 00:00:00,Cryptocurrency Exchange Bitfinex Lists $280M Crypto Hedge Fund,"Bitfinex, the major cryptocurrency exchange and partner firm of stablecoin Tether (USDT) is listing a multi-million-dollar cryptocurrency hedge fund.",Cointelegraph,https://cointelegraph.com/news/cryptocurrency-exchange-bitfinex-lists-280m-crypto-hedge-fund,Bitfinex,0,1.5142157077789307,-1.7060377597808838,"Cryptocurrency Exchange Bitfinex Lists $280M Crypto Hedge FundBitfinex, the major cryptocurrency exchange and partner firm of stablecoin Tether (USDT) is listing a multi-million-dollar cryptocurrency hedge fund.",0.03841061890125275
434,2020-03-16 00:00:00,Bitcoin Pumps 8% Just After 40M Tether Move to Bitfinex…,"IS BITFINEX MANIPULATING BITCOIN MARKETS? At around midday GMT today, Whale_Alert twitter account picked up a 40,000,000 USDT token transfer ($40.4 ...",Bitcoinist,https://bitcoinist.com/bitcoin-pumps-8-just-as-40m-tether-moves-to-bitfinex/,Bitfinex,0,1.4845349788665771,-1.6712830066680908,"Bitcoin Pumps 8% Just After 40M Tether Move to Bitfinex…IS BITFINEX MANIPULATING BITCOIN MARKETS? At around midday GMT today, Whale_Alert twitter account picked up a 40,000,000 USDT token transfer ($40.4 ...",0.04086265340447426
449,2020-03-30 00:00:00,Bitfinex DeFi Offshoot Burns $20M Tokens in Bid to Drive DEX Adoption,"DeversiFi, the decentralized exchange (DEX) spin-off of former Bitfinex sister exchange Ethfinex, has burned $20 million worth of its governance and utility token ...",Cointelegraph,https://cointelegraph.com/news/bitfinex-defi-offshoot-burns-20m-tokens-in-bid-to-drive-dex-adoption,Bitfinex,0,0.60752934217453,-0.6007670760154724,"Bitfinex DeFi Offshoot Burns $20M Tokens in Bid to Drive DEX AdoptionDeversiFi, the decentralized exchange (DEX) spin-off of former Bitfinex sister exchange Ethfinex, has burned $20 million worth of its governance and utility token ...",0.23000261187553406
451,2020-03-27 00:00:00,Why this Bitfinex Bitcoin whale isn’t convinced of the crypto market’s 70% recovery,"Why this Bitfinex Bitcoin whale isn't convinced of the crypto market's 70% recovery. Nick Chong · March 27, 2020 at 12:24 am UTC · 2 min read.",CryptoSlate,https://cryptoslate.com/why-this-bitfinex-bitcoin-whale-isnt-convinced-of-the-crypto-markets-70-recovery/,Bitfinex,0,1.4572975635528564,-1.647579550743103,"Why this Bitfinex Bitcoin whale isn’t convinced of the crypto market’s 70% recoveryWhy this Bitfinex Bitcoin whale isn't convinced of the crypto market's 70% recovery. Nick Chong · March 27, 2020 at 12:24 am UTC · 2 min read.",0.04290653020143509
466,2020-04-13 00:00:00,Bitfinex Made a $1.1 Billion BTC Transaction for only $0.68,"Exchange Bitfinex took credit for a transaction moving part of their 161,500 BTC holdings — well over a billion dollars — to a hot wallet. 16026 Total views.",Cointelegraph,https://cointelegraph.com/news/bitfinex-made-a-11-billion-btc-transaction-for-only-068,Bitfinex,0,1.5069396495819092,-1.7010831832885742,"Bitfinex Made a $1.1 Billion BTC Transaction for only $0.68Exchange Bitfinex took credit for a transaction moving part of their 161,500 BTC holdings — well over a billion dollars — to a hot wallet. 16026 Total views.",0.03886492922902107
468,2020-04-15 00:00:00,Bitfinex’s BTC Holdings Decrease by One-Third in a Month,"Bitfinex's coffers hold 66,000 fewer Bitcoin than they did four weeks ago. Does the increase in its Ether holdings make up for the loss? 6406 Total views.",Cointelegraph,https://cointelegraph.com/news/bitfinexs-btc-holdings-decrease-by-one-third-in-a-month,Bitfinex,0,1.5093774795532227,-1.7020623683929443,"Bitfinex’s BTC Holdings Decrease by One-Third in a MonthBitfinex's coffers hold 66,000 fewer Bitcoin than they did four weeks ago. Does the increase in its Ether holdings make up for the loss? 6406 Total views.",0.03873749077320099
479,2020-05-03 00:00:00,Bitcoin Daily: Block.one Gets Patent For DLT That Monetizes Social Media Posts; Bitfinex Seeks US Subpoenas To Track Down $800M In User Funds,"Bitfinex's parent firm iFinex is seeking subpoenas in Colorado, Arizona and Georgia, trying to access funds held there for Crypto Capital, the processor where ...",pymnts.com,https://www.pymnts.com/news/bitcoin-tracker/2020/bitcoin-daily-block-one-gets-patent-dlt-monetizes-social-media-posts-bitfinex-seeks-united-states-subpoenas-track-down-800-million-dollars-user-funds/,Bitfinex,1,-0.4363112151622772,0.5642510056495667,"Bitcoin Daily: Block.one Gets Patent For DLT That Monetizes Social Media Posts; Bitfinex Seeks US Subpoenas To Track Down $800M In User FundsBitfinex's parent firm iFinex is seeking subpoenas in Colorado, Arizona and Georgia, trying to access funds held there for Crypto Capital, the processor where ...",0.7311691045761108
494,2020-05-13 00:00:00,Ethereum Balance Held by Bitfinex: Now More than the Entire ...,"Bitfinex Outstrips DeFi Market in Ethereum Holdings. Taking data from crypto analytics platform Glassnode, Elias Simos of blockchain venture fund Decentral Park ...",Blockonomi,https://blockonomi.com/ethereum-held-by-bitfinex-more-than-the-entire-defi-market/,Bitfinex,0,1.522331714630127,-1.7286734580993652,"Ethereum Balance Held by Bitfinex: Now More than the Entire ...Bitfinex Outstrips DeFi Market in Ethereum Holdings. Taking data from crypto analytics platform Glassnode, Elias Simos of blockchain venture fund Decentral Park ...",0.0372907817363739
496,2020-05-15 00:00:00,Longs increase positions on derivative platforms like Bitfinex,"Ethereum longs on Bitfinex have increased their positions by 90% since the start of the year, data shared by Quantum Economics Founder, Mati Greenspan, shows ...",CoinJournal,https://coinjournal.net/news/eth-btc-longs-up-90-on-bitfinexs-yearly-chart/,Bitfinex,0,1.5072319507598877,-1.70584237575531,"Longs increase positions on derivative platforms like BitfinexEthereum longs on Bitfinex have increased their positions by 90% since the start of the year, data shared by Quantum Economics Founder, Mati Greenspan, shows ...",0.0386766642332077
498,2020-05-22 00:00:00,Bitcoin Worth $282K from the 2016 Bitfinex Hack on the Move,"The cryptocurrency community has noticed a number of bitcoins from the August 2, 2016, Bitfinex breach has been moved. A small 30 BTC transaction ...",Bitcoin News,https://news.bitcoin.com/bitcoin-worth-282k-from-the-2016-bitfinex-hack-on-the-move/,Bitfinex,1,-1.3029863834381104,1.449988842010498,"Bitcoin Worth $282K from the 2016 Bitfinex Hack on the MoveThe cryptocurrency community has noticed a number of bitcoins from the August 2, 2016, Bitfinex breach has been moved. A small 30 BTC transaction ...",0.9400810599327087
499,2020-05-22 00:00:00,Bitcoin Funds From the Bitfinex Hack in 2016 Moving: Are ...,"Bitcoin funds stolen from the crypto exchange BitFinex in 2016 moved to an unknown address, reported transaction tracker Whale Alert. The said money ...",Bitcoinist,https://bitcoinist.com/bitcoin-funds-from-the-bitfinex-hack-in-2016-moving-are-hackers-selling/,Bitfinex,1,-0.939582347869873,1.0857309103012085,"Bitcoin Funds From the Bitfinex Hack in 2016 Moving: Are ...Bitcoin funds stolen from the crypto exchange BitFinex in 2016 moved to an unknown address, reported transaction tracker Whale Alert. The said money ...",0.8834292888641357
500,2020-05-21 00:00:00,Bitcoin From the 2016 Bitfinex Hack Mysteriously on the Move Again,"Little over 30 bitcoins stolen from the prominent cryptocurrency exchange Bitfinex back in 2016 have mysteriously started moving once again, even after the ...",CryptoGlobe,https://www.cryptoglobe.com/latest/2020/05/bitcoin-from-the-2016-bitfinex-hack-mysteriously-on-the-move-again/,Bitfinex,0,1.30055570602417,-1.4365074634552002,"Bitcoin From the 2016 Bitfinex Hack Mysteriously on the Move AgainLittle over 30 bitcoins stolen from the prominent cryptocurrency exchange Bitfinex back in 2016 have mysteriously started moving once again, even after the ...",0.06082144379615784
503,2020-05-27 00:00:00,"Bitfinex Is Constantly Printing More Tether, None Of It Has Ever Been Burned","Bitfinex Is Constantly Printing More Tether, None Of It Has Ever Been Burned. A report indicates that no Ethereum-based Tethers have ever been burned, though ...",Cointelegraph,https://cointelegraph.com/news/bitfinex-is-constantly-printing-more-tether-none-of-it-has-ever-been-burned,Bitfinex,1,-0.15566065907478333,0.23473060131072998,"Bitfinex Is Constantly Printing More Tether, None Of It Has Ever Been BurnedBitfinex Is Constantly Printing More Tether, None Of It Has Ever Been Burned. A report indicates that no Ethereum-based Tethers have ever been burned, though ...",0.596376895904541
508,2020-06-04 00:00:00,Amended lawsuit filed against Bitfinex and Tether for allegedly ...,"A revised lawsuit has been filed against Bitfinex, Tether, and affiliated entities for allegedly manipulating the crypto market; Bittrex and Poloniex exchanges have ...",The Block Crypto,https://www.theblockcrypto.com/post/67379/amended-lawsuit-filed-against-bitfinex-and-tether-for-allegedly-manipulating-crypto-market-bittrex-and-poloniex-added-as-new-defendants,Bitfinex,1,-0.7830348014831543,0.9409486651420593,"Amended lawsuit filed against Bitfinex and Tether for allegedly ...A revised lawsuit has been filed against Bitfinex, Tether, and affiliated entities for allegedly manipulating the crypto market; Bittrex and Poloniex exchanges have ...",0.8486411571502686
513,2020-06-06 00:00:00,Bitfinex and Tether responds to consolidated class action lawsuit,"It also claimed that “billions” of Tether tokens were issued despite not being backed by physical US Dollars. Stuart Hoegner, General Counsel for Bitfinex, said: “ ...",Yahoo Finance,https://finance.yahoo.com/news/bitfinex-tether-responds-consolidated-class-140020920.html,Bitfinex,0,0.8361899256706238,-0.8811113238334656,"Bitfinex and Tether responds to consolidated class action lawsuitIt also claimed that “billions” of Tether tokens were issued despite not being backed by physical US Dollars. Stuart Hoegner, General Counsel for Bitfinex, said: “ ...",0.15221910178661346
515,2020-06-12 00:00:00,Bitfinex Hackers Move Another $4.1 Million Bitcoin in Their Biggest Pay Day Yet | Exchanges,"Cyber-thieves from the Bitfinex hack of four years ago continue to cash out, this time transferring the equivalent of $4.1 million in bitcoin to an unknown wallet ...",Bitcoin News,https://news.bitcoin.com/bitfinex-hackers-move-another-4-1-million-bitcoin-in-their-biggest-pay-day-yet/,Bitfinex,1,-1.9965765476226807,2.039191484451294,"Bitfinex Hackers Move Another $4.1 Million Bitcoin in Their Biggest Pay Day Yet | ExchangesCyber-thieves from the Bitfinex hack of four years ago continue to cash out, this time transferring the equivalent of $4.1 million in bitcoin to an unknown wallet ...",0.9826347827911377
516,2020-06-11 00:00:00,Hackers Move Another $4 Million Worth Of BTC Stolen In Bitfinex 2016 Attack,"Bitfinex Lost 119,756 BTC ($66M) In 2016 Hack. Cryptocurrency exchange Bitfinex lost an estimated 119,756 BTC in a security breach on August 2, 2016. And the ...",CryptoPotato,https://cryptopotato.com/hackers-move-another-4-million-worth-of-btc-stolen-in-bitfinex-2016-attack/,Bitfinex,1,-2.070427179336548,2.0895137786865234,"Hackers Move Another $4 Million Worth Of BTC Stolen In Bitfinex 2016 AttackBitfinex Lost 119,756 BTC ($66M) In 2016 Hack. Cryptocurrency exchange Bitfinex lost an estimated 119,756 BTC in a security breach on August 2, 2016. And the ...",0.9846314191818237
517,2020-06-11 00:00:00,Data Appear to Contradict Bitfinex’s Dwindling Bitcoin Deposits Narrative,"Bitfinex's Bitcoin deposits diminished by 135,000 BTC and data appears to contradict the exchange's rationale for this occurrence. 6578 Total views. 67 Total ...",Cointelegraph,https://cointelegraph.com/news/data-appear-to-contradict-bitfinexs-dwindling-bitcoin-deposits-narrative,Bitfinex,0,1.471191644668579,-1.6611579656600952,"Data Appear to Contradict Bitfinex’s Dwindling Bitcoin Deposits NarrativeBitfinex's Bitcoin deposits diminished by 135,000 BTC and data appears to contradict the exchange's rationale for this occurrence. 6578 Total views. 67 Total ...",0.04179241135716438
520,2020-06-21 00:00:00,"Binance, Bitfinex, Coinbase, Huobi receive about 40% of all ...","Data obtained from Chainalysis, a leading crypto data analytic firm, the four biggest crypto exchanges since 2018 Coinbase, Binance, Huobi, and Bitfinex ...",Nairametrics,https://nairametrics.com/2020/06/21/binance-bitfinex-coinbase-huobi-receive-about-40-of-all-btcs/,Bitfinex,0,1.4866044521331787,-1.673323154449463,"Binance, Bitfinex, Coinbase, Huobi receive about 40% of all ...Data obtained from Chainalysis, a leading crypto data analytic firm, the four biggest crypto exchanges since 2018 Coinbase, Binance, Huobi, and Bitfinex ...",0.040701888501644135
530,2020-06-24 00:00:00,"Bitcoin Miners Transferred 2,650 BTC to Bitfinex Before Dump - Ethereum World News","The team at Glassnode observed that June 23rd saw the largest flow of Bitcoin from miners to exchanges in over a year. 2,650 BTC was transferred to Bitfinex ...",Ethereum World News,https://en.ethereumworldnews.com/bitcoin-miners-transferred-2650-btc-to-bitfinex-before-dump/,Bitfinex,0,1.225858211517334,-1.3502358198165894,"Bitcoin Miners Transferred 2,650 BTC to Bitfinex Before Dump - Ethereum World NewsThe team at Glassnode observed that June 23rd saw the largest flow of Bitcoin from miners to exchanges in over a year. 2,650 BTC was transferred to Bitfinex ...",0.07069291174411774
544,2020-01-22 00:00:00,Over 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale Alert,"Over 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale Alert. Facebook Twitter Telegram Copy URL. News. Wed, 01/22/2020 - 11:55.",U.Today,https://u.today/over-188-mln-xrp-sent-from-bithumb-to-anonymous-wallet-in-january-2020-whale-alert,Bithumb,1,-1.7456979751586914,1.8376238346099854,"Over 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale AlertOver 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale Alert. Facebook Twitter Telegram Copy URL. News. Wed, 01/22/2020 - 11:55.",0.972967803478241
548,2020-02-17 00:00:00,Bithumb agrees partnership with Chinese peer BitMax,South Korean cryptocurrency exchange Bithumb said Monday that it had signed a memorandum of understanding with Chinese crypto exchange firm BitMax to ...,The Korea Herald,http://www.koreaherald.com/view.php?ud=20200217000881,Bithumb,0,1.5243279933929443,-1.736311435699463,Bithumb agrees partnership with Chinese peer BitMaxSouth Korean cryptocurrency exchange Bithumb said Monday that it had signed a memorandum of understanding with Chinese crypto exchange firm BitMax to ...,0.036946460604667664
550,2020-02-13 00:00:00,Bithumb Employee Found Guilty of Security Failings that Led ...,A court in South Korea has found a senior employee at crypto exchange Bithumb guilty of breaches of internet security law. The judge stated that the employee's ...,Cryptonews,https://cryptonews.com/news/bithumb-employee-found-guilty-of-security-failings-that-led-5771.htm,Bithumb,1,-1.8458282947540283,1.9278781414031982,Bithumb Employee Found Guilty of Security Failings that Led ...A court in South Korea has found a senior employee at crypto exchange Bithumb guilty of breaches of internet security law. The judge stated that the employee's ...,0.9775489568710327
556,2020-03-10 00:00:00,BOSAGORA Continues to Impress as Digital Currency BOA Lists on Bithumb,"BOSAGORA Continues to Impress as Digital Currency BOA Lists on Bithumb. Bitcoin PR Buzz March 10, 2020. BOSAGORA, a next generation smart-contracting ...",The Merkle Hash,https://themerkle.com/bosagora-continues-to-impress-as-digital-currency-boa-lists-on-bithumb/,Bithumb,0,1.5228211879730225,-1.7334017753601074,"BOSAGORA Continues to Impress as Digital Currency BOA Lists on BithumbBOSAGORA Continues to Impress as Digital Currency BOA Lists on Bithumb. Bitcoin PR Buzz March 10, 2020. BOSAGORA, a next generation smart-contracting ...",0.037103913724422455
